0.01	0.0001	20.98972814435907
0.01	0.0002	20.981002596158294
0.01	0.00030000000000000003	20.975303124313427
0.01	0.0004	20.9710953840418
0.01	0.0005	20.96778939954736
0.01	0.0006000000000000001	20.965114498016387
0.01	0.0007000000000000001	20.962904150403162
0.01	0.0008	20.96102657735833
0.01	0.0009000000000000001	20.95946783452243
0.01	0.001	20.958130871914946
0.01	0.0011	20.9570225737877
0.01	0.0012000000000000001	20.956059787364534
0.01	0.0013000000000000002	20.955256344783738
0.01	0.0014000000000000002	20.954584524205337
0.01	0.0015	20.954016610207045
0.01	0.0016	20.9535733709517
0.01	0.0017000000000000001	20.953206320540474
0.01	0.0018000000000000002	20.952929305619694
0.01	0.0019000000000000002	20.95274924788511
0.01	0.002	20.952603817767532
0.01	0.0021	20.95254841608349
0.01	0.0022	20.95254841608349
0.01	0.0023	20.952610742988337
0.01	0.0024	20.95272154683251
0.01	0.0025	20.95287390307502
0.01	0.0026	20.953074737996456
0.01	0.0027	20.953317127534245
0.01	0.0028	20.95360799868089
0.01	0.0029	20.953933502132486
0.01	0.003	20.95428671372585
0.01	0.0031	20.954681486670157
0.01	0.0032	20.955110897264746
0.01	0.0033	20.955574947638716
0.01	0.0034	20.95605286100376
0.01	0.0035	20.956565417884693
0.01	0.0036	20.95711262082298
0.01	0.0037	20.957673691835556
0.01	0.0038	20.958276340395305
0.01	0.0039	20.95888593357939
0.01	0.004	20.95953018201026
0.01	0.0041	20.960195233420453
0.01	0.004200000000000001	20.960860305932908
0.01	0.004300000000000001	20.96158082496882
0.01	0.0044	20.962287511927034
0.01	0.0045000000000000005	20.963035794674592
0.01	0.004600000000000001	20.96379103304941
0.01	0.0047	20.964560156971633
0.01	0.0048000000000000004	20.965357026832628
0.01	0.004900000000000001	20.96616085668228
0.01	0.005	20.966999367211095
0.01	0.0051	20.967830981021233
0.01	0.005200000000000001	20.968676488875023
0.01	0.005300000000000001	20.969556684908948
0.01	0.0054	20.970429986777926
0.01	0.0055000000000000005	20.971324119227468
0.01	0.005600000000000001	20.972225221504576
0.01	0.0057	20.973154090529807
0.01	0.0058000000000000005	20.97409686533748
0.01	0.005900000000000001	20.97504661516057
0.01	0.006	20.97598947504007
0.01	0.0061	20.976960110363656
0.01	0.006200000000000001	20.97794465778803
0.01	0.006300000000000001	20.97893618534369
0.01	0.0064	20.979941628270172
0.01	0.006500000000000001	20.980960988563684
0.01	0.006600000000000001	20.981966528531505
0.01	0.0067	20.98301372827404
0.01	0.0068000000000000005	20.984054044666127
0.01	0.006900000000000001	20.985108284557416
0.01	0.007000000000000001	20.98616951372636
0.01	0.0071	20.98723773322794
0.01	0.007200000000000001	20.98832681817307
0.01	0.007300000000000001	20.989402084864878
0.01	0.0074	20.990505157613022
0.01	0.007500000000000001	20.991615226444328
0.01	0.007600000000000001	20.99272535398088
0.01	0.0077	20.993842479074434
0.01	0.0078000000000000005	20.994973542058325
0.01	0.0079	20.996111605577934
0.01	0.008	20.997263610744447
0.01	0.0081	20.998408738758485
0.01	0.008199999999999999	20.99957475144731
0.01	0.0083	21.000733887754528
0.01	0.0084	21.00190697106978
0.01	0.0085	21.003087061816625
0.01	0.0086	21.004267218872414
0.01	0.0087	21.00546827030753
0.01	0.0088	21.006669390420342
0.01	0.0089	21.007877522702252
0.01	0.009	21.009078780579262
0.01	0.0091	21.010307884295052
0.01	0.0092	21.011544004616983
0.01	0.0093	21.012766307451283
0.01	0.0094	21.014002572412068
0.01	0.0095	21.01524585603011
0.01	0.0096	21.016503105880947
0.01	0.0097	21.017753484193552
0.01	0.0098	21.019010884064766
0.01	0.009899999999999999	21.020296149515193
0.01	0.01	21.021553701502906
0.014949494949494949	0.0001	20.82156080332743
0.014949494949494949	0.0002	20.812898284191856
0.014949494949494949	0.00030000000000000003	20.807237600568442
0.014949494949494949	0.0004	20.803049823414586
0.014949494949494949	0.0005	20.799756581025566
0.014949494949494949	0.0006000000000000001	20.79709624194422
0.014949494949494949	0.0007000000000000001	20.794903608460405
0.014949494949494949	0.0008	20.793054827595864
0.014949494949494949	0.0009000000000000001	20.791487959873603
0.014949494949494949	0.001	20.790154840838518
0.014949494949494949	0.0011	20.78903481206007
0.014949494949494949	0.0012000000000000001	20.788079743161454
0.014949494949494949	0.0013000000000000002	20.787282740833337
0.014949494949494949	0.0014000000000000002	20.786602564738136
0.014949494949494949	0.0015	20.786032333243877
0.014949494949494949	0.0016	20.78558577733319
0.014949494949494949	0.0017000000000000001	20.78522166961409
0.014949494949494949	0.0018000000000000002	20.784953745365993
0.014949494949494949	0.0019000000000000002	20.784740782401624
0.014949494949494949	0.002	20.784617127488154
0.014949494949494949	0.0021	20.78454843063188
0.014949494949494949	0.0022	20.784534691287874
0.014949494949494949	0.0023	20.7845896487184
0.014949494949494949	0.0024	20.784706433740755
0.014949494949494949	0.0025	20.784850698497863
0.014949494949494949	0.0026	20.78503618322834
0.014949494949494949	0.0027	20.785276628861084
0.014949494949494949	0.0028	20.785558297282808
0.014949494949494949	0.0029	20.785874320055658
0.014949494949494949	0.003	20.78622469874648
0.014949494949494949	0.0031	20.786609435092476
0.014949494949494949	0.0032	20.787021660508355
0.014949494949494949	0.0033	20.787481988550642
